spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
436ff0fa350cbd6998e7dd3e75ed152c99057871dcad10e19eec0a9992f0346e,436ff0fa350c,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:33:23.228637+00:00
3bf2a28516e915e3e6a1a54976c9939203fdf3442aeb4ae28e619d93d0822c53,3bf2a28516e9,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:40:24.468628+00:00
9d76fb6378984cc48a5f51f6b3d0714f4c33933ce08dc837354ec1e02826d89e,9d76fb637898,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:46:04.895114+00:00
d8ed4ce12fbbc26a0572f2b449874753432ef3701cf21c470f193054c03596aa,d8ed4ce12fbb,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:52:24.556693+00:00
c9ab3ed191e8e178bcfefddde0a6b3d1f0367da459a1adc65b9b417a3d671ca4,c9ab3ed191e8,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:00:51.459877+00:00
a014b5579e708ee872f594b5fca2e20ce5a2615c30d4b9c76f58e84e4336456a,a014b5579e70,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:07:36.872076+00:00
4758e7b18d47ad24338c452fd2b0329ea02a81c5b619afc307144730147e8809,4758e7b18d47,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:15:47.610964+00:00
bbd04cc283cc0a6f90669efdbcbf14a1799a73609bf911364415d65152888d72,bbd04cc283cc,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:26:00.135317+00:00
f469b81eb7097422ebd53231ee6e256c7ba412b9f95be4edfb492fad44b111bf,f469b81eb709,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:34:10.146188+00:00
94f08dcccb5555783d3ec2e434239d6b5e7402c6a9577d2044884be3b2f3b881,94f08dcccb55,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:40:45.530717+00:00
327e3cf76c6b87d8c44cc2321ad9f59f2ae8aab4bac967c3e9906f0d1f589d23,327e3cf76c6b,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:47:59.398459+00:00
835eb5f3067c0545122f89c112919bb49d98c3d856666e975aded29b3ea7f534,835eb5f3067c,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:53:05.288465+00:00
0bd728c8eea06618922d5cc7e2d61ce4c5088c1d2713e3cfcfbfa818d3c91c79,0bd728c8eea0,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:59:25.755123+00:00
7b33b8e3d5e65dab901525d6c92150b6cf08a85f8a4c52cff478fcbc2f1f7706,7b33b8e3d5e6,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:10:05.601259+00:00
584d32ba1a5b6175130841f10ac712388171da01509219f0aab01d0e09c78db1,584d32ba1a5b,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:17:22.387294+00:00
eb7457e283870d948866207c6b2daf9910e0fc83e0419fa49d38af18a80bb0b1,eb7457e28387,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:26:17.935664+00:00
4f5c3020ca49abad0e816264411214600a404df792dab8620b3f224b15af15ec,4f5c3020ca49,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:40:06.221448+00:00
40d6e6bf972c7c2d5a47c334b2121af47bbc966a4b18db306dfdb43c0d6f7538,40d6e6bf972c,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:50:07.121513+00:00
