spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
ae41d9671a4bac029898bdd9f6fc39666c064843bd8850efd0ef86bc2f85dcd2,ae41d9671a4b,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:01:03.509025+00:00
624288da8a8bc3dd84f79f5b7ac9d7fdb9dc20eabb0b2e645466f95aef4a89ef,624288da8a8b,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:01:10.074499+00:00
b680e2ad3fd53def89e29af9ac872edab045838b8f4d046ade68322dbe38babb,b680e2ad3fd5,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:01:22.584525+00:00
d5373e96e228815787005942fbb10c87124a1d5965aadafaec518c6165003419,d5373e96e228,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:01:31.009590+00:00
0471cafba364ed6c038478d526b3d4208f317cf8639bfe846554e71d5e677b1b,0471cafba364,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:01:39.235109+00:00
14726b07da3a65ca3384cd57ad3acddef8644682009ebd2694c237ecee3936a8,14726b07da3a,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:01:52.766210+00:00
f5e00696493b3646f90cf5c670d80be29569388d46ee5a666bab4e1961d961d4,f5e00696493b,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:01:56.382641+00:00
169ccf2f843e6c69d19867fa7ee6b303f9462123559356643c15a637ea04a35d,169ccf2f843e,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:02:00.039405+00:00
690dbf286398619e00dc26f4e21f76fe1ce95f3395c2c25bba9853a64c35e970,690dbf286398,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:02:04.909214+00:00
5699da46841255b62d7971465d885eba39f1b12715848cf008dd824417339236,5699da468412,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:02:18.362130+00:00
38af6817b4ca3177f95b56112e0aabf0e3228217038b5b317fc07a8820e25f9c,38af6817b4ca,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:02:30.899349+00:00
de5ecdb17a660af6c2b285d6bf7c65da94e3721c2a576e2796dfb0d60cd774e2,de5ecdb17a66,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:02:43.709071+00:00
3c1ad9fe6b1c6a58aff99c47618c1272a6e1bcc073b9865081156855fe9327de,3c1ad9fe6b1c,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:02:57.010255+00:00
e9833faf94fc037728c4884ed0d644dda668ca5b7afcb3b8c208b419531ffafe,e9833faf94fc,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:03:10.954168+00:00
b624e318bc99ce70b03cfce39d7b70cd41dc2f75cd43454af85d546b3d5db7bb,b624e318bc99,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:03:24.091006+00:00
b2f498faa1afbee4a10c0bb793360ab0d3003d0f8416c5fe00f579b63390f391,b2f498faa1af,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:03:39.793426+00:00
48c112e08c300ad01b98a529c5288c74bc778ff316c333ea346186b66d88c4bc,48c112e08c30,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:03:54.087729+00:00
8ac704a6635641e640a8adc8b4d30286ade3c997f99fb2570305bbaa80cf3f58,8ac704a66356,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:04:08.022574+00:00
01e4da0394007d5f91e7ba2097dd1ab306fca2b37241204202e9c226f48c8473,01e4da039400,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:04:12.538664+00:00
5d94c9314c18e954275e617bcfaccc8a637673c72d10a457f223a1c84f1c26f9,5d94c9314c18,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:04:17.425886+00:00
4a0311e0e1fc9ca2907d58bdfed3acf1c541c2f9407ada5fe1a8ce4ce3ee6702,4a0311e0e1fc,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:04:23.600655+00:00
83604502c8a52be2d6d18baf0bcb0cc44328895f8fc01128140f93d9a88f9af4,83604502c8a5,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:04:37.187950+00:00
f46953c51a67034914994bf34a2dab6852cd926a113a4c016f253be9f0a01b3c,f46953c51a67,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:04:50.425252+00:00
7a819de4f33ffbda68b861d79e64b559bfc53fa4689a031693d69d79e5a92c07,7a819de4f33f,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:05:04.782807+00:00
a11e191a0a78dd328d111e8d8443f3c2fd063c60be3ddb3cb2b6b7f1e8a81dcf,a11e191a0a78,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:05:21.994956+00:00
16896d99038e9512b3c7b3fceee73094882511f0a1316d2cbeaa21f2a9ac490d,16896d99038e,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:05:39.545443+00:00
327dee0257f25bb649c211a6b693351cc24088d7f10950d200182bd5e6c38e7d,327dee0257f2,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:05:54.765516+00:00
bbf08698802dcdbd28f2e1d4b1892180c8f151d10d09ad5d08a5091bea65be01,bbf08698802d,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:06:12.761611+00:00
e23f796e22e1703b7438200719b587077dfd2bc3a0eb970c564e90a04c047da1,e23f796e22e1,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:06:32.086868+00:00
a6d17e30a21b569f17782151b7f5b6790791214dab16a616cd2570716f7167f1,a6d17e30a21b,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:06:49.532452+00:00
8617cecbf6552d998bbe270e3afef6aa2ad3d5fe1e344cee518a5b4c35b97b10,8617cecbf655,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:07:03.784559+00:00
b6b66ba3409c398d6b00f9dc9ec86dcda29c8f71f1aaacf0710ce8997cb7ee97,b6b66ba3409c,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:07:13.317607+00:00
1934b3b500ba61abba8d8d43861e75549a084861eb883e258bb66861279ebdc0,1934b3b500ba,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:07:22.438731+00:00
5bab5bc53df0f532549af76726a0c271c56dd8688f39c4b404aaafc7937e4f18,5bab5bc53df0,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-19T19:07:35.849120+00:00
