agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,rmse_task,r2_task,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
human-119,single_numeric_response,,0.0011961886193603,huber,2.4139881134033203e-06,2.479510158082121e-06,0.9999999997933888,2.479510238164841e-06,0.9999999997933888,2.4139881134033203e-06,-45.62979800760395,-49.55035646592412,0.0954804299266285,0.0954414761066436,0.6936269691586194,0.0027271115779876,0.0954414761066436,-0.0027271115779876,2,2,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_d,collider,0.0,economy,3,3,2025-08-31T13:46:45.568443+00:00,0.5055516958236694,0.5210322141647339,0.5055516958236694,0.5210322141647339,,,,,,,0.5037974119186401,0.4462377429008484,0.5437019467353821,0.6853464841842651,0.5437019467353821,0.6853464841842651
human-119,single_numeric_response,,0.0011551661882549524,huber,2.8908252716064453e-06,3.3231929137400584e-06,0.9999999996288642,3.323192812725641e-06,0.9999999996288642,2.8908252716064453e-06,-42.458338186335965,-47.68574946409618,0.09272895378933435,0.09267504572868346,0.7110301576689096,0.0031614506244659335,0.09267504572868346,-0.0031614506244659335,2,2,noisy_or,4,0.1,lbfgs,1,rw17_overloaded_d,collider,0.0,economy,3,3,2025-08-31T14:29:36.833068+00:00,0.5055516958236694,0.506096601486206,0.5055516958236694,0.506096601486206,,,,,,,0.5037974119186401,0.4578101933002472,0.5437019467353821,0.6659566760063171,0.4951467514038086,0.47967472672462463
