spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
989ea1a21450a1dad4624db3d677430ffc65f37cd196bdab93a20e97760f4904,989ea1a21450,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:33:05.195994+00:00
4b1c138fca2fc16be17148467075b98bb89c5e95f9bcca2c8b9c48c2b15f8d95,4b1c138fca2f,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:39:27.791153+00:00
f2333fa3626ea57547c7accd37107ab05a757fe4b41f5c49b65008751ebee805,f2333fa3626e,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:45:45.365436+00:00
7c881813f8edfd056bf8eec460f53bdfe46dd67e5055decbcc1f91d984c0e806,7c881813f8ed,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:52:02.191984+00:00
f55f4c1b37420cc66f36bb1169b503b38aba265c37de9aaff357f91a3bbf1b99,f55f4c1b3742,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:59:47.657695+00:00
c6d516b73b8de961026a8c9a6be3083ff2e946e7ae62dc406454b281734ef6a2,c6d516b73b8d,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:07:12.746723+00:00
19354038379997db3714dbd59408ece7aa8d8f9118b8d7a3f1624a05b23822fa,193540383799,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:15:01.235491+00:00
4a48dcb1554d2b2b2a3aaec08be2e25e51ff7c4f47a39be3f0d7b699b4eccfab,4a48dcb1554d,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:24:35.513525+00:00
aba0636556607674c4f587f188184a1abe40290a0689de010192c7592e367e4d,aba063655660,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:33:11.530124+00:00
22c8b0003a8806be799af3475eb6c32c51b3d5a64d6a9d5f6686ad9090392bff,22c8b0003a88,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:40:12.468357+00:00
888d7d00485c7d8f0b44cbb625c5f7504a2ca11257aa6dc22ef5ef818be62649,888d7d00485c,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:47:02.553482+00:00
b7c71693aeae5f620a2e06f8ef35b16938fc19de6a18de0e45428b617ad34f4e,b7c71693aeae,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:52:31.190052+00:00
b4af2c2fabcd381ae539b431de45167bd67011f4592d6a222a8571dc7b195193,b4af2c2fabcd,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:58:41.927100+00:00
cb216b9c3f8b3c8b8ef68daf1657ee1806db1febc68ac44237c3ea22229e4c8e,cb216b9c3f8b,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:08:44.402151+00:00
f32138db792b46977823a059a28e08ee2bd6c3121242887467acea462480c5a5,f32138db792b,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:16:32.819938+00:00
10c62dc5698b6cfed28c14a7117584bf8c7a8dc0a223b2f7fd5adbd5e952bd40,10c62dc5698b,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:25:08.053303+00:00
ad2fa91d1df3ef3f280393418f023c8a21abda03800aabd2d3521ea00f587123,ad2fa91d1df3,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:38:19.740814+00:00
cd2d6d428b945b66c2a814128522299770bf76a515561f858f6aacdfe525906a,cd2d6d428b94,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:48:40.012687+00:00
