agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,rmse_task,r2_task,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
human-137,single_numeric_response,,0.0039908876642584,huber,0.0422559268772602,0.050635777413845,0.9511945336504852,0.0506357776666459,0.9511945309723232,0.0230312049388885,-29.797162654471236,-30.421884246787073,0.0838877113726502,0.0733836472034454,0.8660476762478366,0.0406446606882298,0.0153401712576548,-0.0051738003889719,6,6,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,sociology,3,3,2025-08-31T13:49:29.053465+00:00,0.5055516958236694,0.6005160808563232,0.5055516958236694,0.6005160808563232,,,,,,,0.5037974119186401,0.3804512023925781,0.5437019467353821,0.6421365737915039,0.5437019467353821,0.6421365737915039
human-137,single_numeric_response,,0.004146123304963112,huber,0.04194536432623863,0.05060267448425293,0.9512583240061728,0.05060267614521234,0.9512583201467465,0.022961944341659546,-27.80500998201954,-28.637972105107323,0.13849581351448748,0.1292441467444102,0.6348873744891321,0.04976987937848602,0.07893209656079614,0.027962428331375123,6,6,noisy_or,4,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,sociology,3,3,2025-08-31T14:44:24.005759+00:00,0.5055516958236694,0.5973288416862488,0.5055516958236694,0.5973288416862488,,,,,,,0.5037974119186401,0.3681320548057556,0.5437019467353821,0.6358985304832458,0.4951467514038086,0.6530407071113586
