agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,rmse_task,r2_task,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
human-84,single_numeric_response,,0.0037432278040796,huber,0.0603921189904212,0.0761678665876388,0.8582481358407772,0.0875115615492171,0.8295819290931354,0.0603921142491427,-50.64594386047986,-49.45225804208475,0.156403412126095,0.131001237531503,0.4556512282402553,0.0854441518765319,0.0557443380355835,0.0182472517093022,8,11,noisy_or,3,0.1,lbfgs,1,abstract_overloaded_lorem_de,collider,0.0,economy,4,4,2025-08-31T13:38:53.127556+00:00,0.5121279954910278,0.4861264526844024,0.5121279954910278,0.4861264526844024,,,,,,,0.4838784635066986,0.3210289180278778,0.4927954077720642,0.5125986933708191,0.4927954077720642,0.5125986933708191
human-84,single_numeric_response,,0.003591819666326046,huber,0.05984369292855263,0.0747157484292984,0.8636015158337522,0.08589281890646194,0.8358282263735366,0.04348331689834595,-49.06941593543474,-47.47783484424126,0.2067593286778054,0.17554200415809945,0.0487054094491004,0.10924479288027666,0.128517726312081,0.055224159111579275,8,11,noisy_or,4,0.1,lbfgs,1,abstract_overloaded_lorem_de,collider,0.0,economy,4,4,2025-08-31T13:54:18.974163+00:00,0.5121279954910278,0.5043652653694153,0.5121279954910278,0.5043652653694153,,,,,,,0.4838784635066986,0.4185448884963989,0.4927954077720642,0.5624027252197266,0.47255071997642517,0.40137040615081787
