spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
9e74709463e163845423424ceafe83255da0fff2b9c0cb6d03971584ff1035ba,9e74709463e1,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:32:49.362796+00:00
d6d2c6194b1062eb28254bcb65c00d9feb5e9e12801603bcab37979e8b94bbca,d6d2c6194b10,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:38:47.125792+00:00
e4f82345fdb474e0e926af3d1855017ddddab3d563a446ee2cfef6c833005a21,e4f82345fdb4,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:45:01.779422+00:00
7ac1724217c1bac432e4da6d5eb436d2718e23dc83c57e47a153f93ca3d7b86e,7ac1724217c1,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:51:31.489572+00:00
3bae8809b8b1703a2c2f7296fb23e3ccc9b61b526c50a68a545e5d941394f876,3bae8809b8b1,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:58:57.191877+00:00
059a96c71f39d8a95f0b13f2bd70f86b6ed6be81717023e5bacce38b4e688a24,059a96c71f39,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:06:20.301528+00:00
99b19c8c239ee36c69c895bf448903c35250a2e95612adeda91ef9f60f270f76,99b19c8c239e,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:14:27.427659+00:00
9aa860482439996a8aeadd389617f8cf80139f98d82c8489afd0271db48217ff,9aa860482439,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:23:17.013781+00:00
ce07873c46a5a5a1a0029ed461c06565f85d895a228e7ef8718657d5450ff5f2,ce07873c46a5,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:32:05.371887+00:00
4b81c94f8a37877ef16770654dca8550afb30111638630a0900d5363e7f4fc1d,4b81c94f8a37,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:39:52.666299+00:00
e781c1efae3d87304fb5ca2c9feefecba3658971a255de6061866279e612f1ae,e781c1efae3d,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:46:21.817748+00:00
fc38b49fe3d7dd048924c4447835e07a6811437c0c840f31bcc242b082e64e27,fc38b49fe3d7,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:51:52.743127+00:00
aa237a39cf21aad6b963ac483f80b56f87763a44afcfee138a0b46c8c05ccb64,aa237a39cf21,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:58:10.701256+00:00
4134723dac0310621c9f990f38833db26ea5cf5401035f945666a56c62961291,4134723dac03,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:07:48.401632+00:00
f2789bd3f0735bd2864f3e184b1ee85716b642e31dde37f0f537dbfecdf05a8e,f2789bd3f073,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:15:41.793517+00:00
7e1927d2153cb938078215a3e3f605601f224613806da018e6cd1a250e4cb189,7e1927d2153c,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:24:33.748429+00:00
09689e974a334317f7bb69a94159fcd6ca9a4481c101cbdcc501687c4bb0b28b,09689e974a33,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:37:12.923604+00:00
dc1b5f6d25ffc71f54b3cbd3ba893d8878c7053c42b57935841a0afb30217f0c,dc1b5f6d25ff,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:47:37.071105+00:00
