spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
6106a4b2deff368d214a42a0d7c2bec561f9be72f53ebed5ce8bce904d3b66a3,6106a4b2deff,logistic-p3-lbfgs-lr0.1-e300-r5-huber-cv,logistic,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:08:06.242500+00:00
2877e279dd40f50741ef64db3a4a4acf27debb0b96fd68c0548fba7d25ebbadf,2877e279dd40,logistic-p3-lbfgs-lr0.1-e300-r5-huber-cv,logistic,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:12:01.007019+00:00
0e0f8f5fd1dabee0c68e912f478830a4e7f2108224f523e3c63fe1408370539d,0e0f8f5fd1da,logistic-p3-lbfgs-lr0.1-e300-r5-huber-cv,logistic,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:15:10.230918+00:00
698ba8d3b6e8d62bbf7c18077b8633dcbc7240ddac810f75f2b477eb7c60a6d8,698ba8d3b6e8,logistic-p4-lbfgs-lr0.1-e300-r5-huber-cv,logistic,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:17:30.763610+00:00
af27619d68ac05d1f155ef22bc2efbdf8febcc78cbb2c236a2ccfea456783858,af27619d68ac,logistic-p4-lbfgs-lr0.1-e300-r5-huber-cv,logistic,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:39:29.222447+00:00
d64afb12adb608588d8d2f2e1637aaeaf87a9aef7e01c634a124daf37540cb27,d64afb12adb6,logistic-p4-lbfgs-lr0.1-e300-r5-huber-cv,logistic,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:45:50.843233+00:00
226dc829022812ef19f4bf2a8d1595515491d856f1be8144667ff4c0e357bd79,226dc8290228,logistic-p5-lbfgs-lr0.1-e300-r5-huber-cv,logistic,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:53:12.023483+00:00
4ea4fd0e2b84d26b6b41e50a1fabc79ced45f8fd335e6092d517055ced597782,4ea4fd0e2b84,logistic-p5-lbfgs-lr0.1-e300-r5-huber-cv,logistic,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:04:12.801918+00:00
bc742914057aec59a499cc4cb3bdd919e3ececaec877051ef67fcf27d758914b,bc742914057a,logistic-p5-lbfgs-lr0.1-e300-r5-huber-cv,logistic,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:12:05.548503+00:00
f81ed7c2b87d3c358313eef8cfbc59c2ff755f94be5950147b0aa897142c099c,f81ed7c2b87d,noisy_or-p3-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:17:12.593269+00:00
35219558b50e6db798dc231f33189e472bb9e399d0ec89c9a979fe95dc08930b,35219558b50e,noisy_or-p3-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:25:14.247109+00:00
76c6858f4be3cee91fa9ad6db23646b55fb97a21b2408325e3a9e9ceffe0b452,76c6858f4be3,noisy_or-p3-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:30:28.675973+00:00
df2d96ae6c4c11feb9108f3b1d0ae27305bd43ab189f79621de16fc5cb21efbd,df2d96ae6c4c,noisy_or-p4-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:36:40.272592+00:00
153322256f25fc2fa5bff3dfc4072c45bdfa6ef2d7ba5992b3cbc14f8c6c45bb,153322256f25,noisy_or-p4-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:47:54.871097+00:00
499323997189a535b07aa41cf515cf3ccd80d348e5eb4a211c3936991634d6e6,499323997189,noisy_or-p4-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:54:47.631861+00:00
3c464ad916764928f8aa8e9f8c60f1b863982c659c894370fe899e37cff208e4,3c464ad91676,noisy_or-p5-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T20:03:28.111629+00:00
54140fdefcd9d0a857b5f3ee590b6793270bcd38b477e3973f547828dc7b385d,54140fdefcd9,noisy_or-p5-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T20:18:34.475571+00:00
d7a8731b7cf55a56815aa6ea1e22c5b1e83ce2e4be1fba63084b850abdf41de9,d7a8731b7cf5,noisy_or-p5-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T20:28:22.962907+00:00
