agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-5-mini-v_low-r_low,CoT,,0.0168106220662593,huber,0.0727510899305343,0.0895040854811668,0.9054362173061932,0.0147728075583775,-1137.9852680932906,-1127.5810876698852,0.0792703392725547,0.0559418186781749,0.9291393588528613,0.0561631517221401,0.0533388208593775,0.0112067177931781,11,237,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-26T22:07:05.125514+00:00,0.4715025722980499,0.4127791225910187,0.4715025722980499,0.4127791225910187,,,,,,,0.494641900062561,0.1318764984607696,0.4953719675540924,0.8026033639907837,0.4953719675540924,0.8026033639907837,,
gpt-5-mini-v_low-r_low,numeric,,0.0243266262114048,huber,0.0669620260596275,0.0834147557616233,0.9401661046543056,0.0037254430353641,-1186.2864364849463,-1175.8445197149204,0.0711165381513738,0.055567306153702,0.9577183034064048,0.0443828399886325,0.0066782190041108,-9.387870629627388e-05,11,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-26T22:09:12.009854+00:00,0.5055516958236694,0.4398989081382751,0.5055516958236694,0.4398989081382751,,,,,,,0.5037974119186401,0.0663630291819572,0.5437019467353821,0.9107998609542848,0.5437019467353821,0.9107998609542848,,
gpt-5-mini-v_low-r_low,CoT,,0.0165566802024841,huber,0.0710951313376426,0.0893478542566299,0.90576604929405,0.0115905626665187,-1136.813352829702,-1122.941112265161,0.1034134270573639,0.0690118519430575,0.87940272217119,0.0770175381788994,0.0659132375293098,0.0240867166396657,11,237,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-26T22:14:47.818148+00:00,0.4715025722980499,0.4142360985279083,0.4715025722980499,0.4142360985279083,,,,,,,0.494641900062561,0.1360687017440796,0.4953719675540924,0.8153634071350098,0.5772022008895874,0.7904486656188965,,
gpt-5-mini-v_low-r_low,numeric,,0.0243652779608964,huber,0.0661646500229835,0.0832942053675651,0.940338917304634,0.0042125033214688,-1184.980609004552,-1171.058053311184,0.0811065857225016,0.0632004009142066,0.9450049717538478,0.0508329378636043,0.0128141905412529,0.0048717375144814,11,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-26T22:17:49.210174+00:00,0.4715025722980499,0.4399043917655945,0.4715025722980499,0.4399043917655945,,,,,,,0.494641900062561,0.0679196491837501,0.4953719675540924,0.9181402921676636,0.5772022008895874,0.9000434279441833,,
gpt-5-mini-v_low-r_low,CoT,,0.0165836196392774,huber,0.070148579776287,0.0889442786574363,0.9066154211390012,0.0074285664261644,-1136.959222994505,-1119.6189222888293,0.1066675275330368,0.0657538777382477,0.8716936646865869,0.083990410121601,0.0657538777382477,0.0246573837006044,11,237,noisy_or,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-26T22:25:29.562742+00:00,0.4715025722980499,0.4184510707855224,0.5583577156066895,0.505792498588562,,,,,,,0.494641900062561,0.1337469518184662,0.4953719675540924,0.8213374018669128,0.5772022008895874,0.7871519923210144,,
gpt-5-mini-v_low-r_low,numeric,,0.0244218036532402,huber,0.0662216618657112,0.0832823365926742,0.9403559213620988,0.00410010330379,-1183.0490213644784,-1165.6458267477683,0.0840836301025284,0.0662666197211453,0.94089365612061,0.0517570474616929,0.0148212754500635,0.0027928890468496,11,240,noisy_or,5,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-26T22:29:19.647328+00:00,0.4715025722980499,0.4405029118061065,0.5583577156066895,0.4517355561256408,,,,,,,0.494641900062561,0.0674280673265457,0.4953719675540924,0.9186508655548096,0.5772022008895874,0.8993682265281677,,
gpt-5-mini-v_low-r_low,numeric,,0.0243266262114048,huber,0.0669620260596275,0.0834147557616233,0.9401661046543056,0.0037254430353641,-1186.2864364849463,-1175.8445197149204,0.0711120865839684,0.0555692595604694,0.9577235965192714,0.044373260531845,0.0066708578304811,-0.0001038895773165,11,240,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,3,3,2025-08-31T13:37:55.043552+00:00,0.5055516958236694,0.4398989081382751,0.5055516958236694,0.4398989081382751,,,,,,,0.5037974119186401,0.0663630291819572,0.5437019467353821,0.9107998609542848,0.5437019467353821,0.9107998609542848,0.0489167634816569,0.9799955501867684
gpt-5-mini-v_low-r_low,CoT,,0.0168106220662593,huber,0.0727510899305343,0.0895040854811668,0.9054362173061932,0.0147728075583775,-1137.9852680932906,-1127.5810876698852,0.0792720232697067,0.0559539915722192,0.929136348133178,0.0561534015034613,0.0533274119885071,0.0111942197828895,11,237,noisy_or,3,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-31T13:51:17.097297+00:00,0.4715025722980499,0.4127791225910187,0.4715025722980499,0.4127791225910187,,,,,,,0.494641900062561,0.1318764984607696,0.4953719675540924,0.8026033639907837,0.4953719675540924,0.8026033639907837,0.0563659568475192,0.9641724239182248
gpt-5-mini-v_low-r_low,numeric,,0.0243652779608964,huber,0.0661646500229835,0.0832942053675651,0.940338917304634,0.0042125033214688,-1184.980609004552,-1171.058053311184,0.0811152403730674,0.0632083009002787,0.9449932344049656,0.0508369247504246,0.0128244692945119,0.0048660212258497,11,240,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-31T14:04:22.017562+00:00,0.4715025722980499,0.4399043917655945,0.4715025722980499,0.4399043917655945,,,,,,,0.494641900062561,0.0679196491837501,0.4953719675540924,0.9181402921676636,0.5772022008895874,0.9000434279441833,0.0486726551816224,0.9801947075919056
gpt-5-mini-v_low-r_low,CoT,,0.01655668020248413,huber,0.07109513133764267,0.08934785425662994,0.9057660492940499,0.011590562666518778,-1136.813352829702,-1122.9411122651613,0.10341987279776094,0.06901489448924311,0.8793876880891895,0.07702346673672701,0.06592394198165111,0.02409155274379866,11,237,noisy_or,4,0.1,lbfgs,1,random_abstract,collider,0.0,abs_all_10;abs_alnum_10;abs_num_symb_10,1,1,2025-08-31T14:21:21.976826+00:00,0.4715025722980499,0.4142360985279083,0.4715025722980499,0.4142360985279083,,,,,,,0.49464190006256104,0.1360687017440796,0.4953719675540924,0.8153634071350098,0.5772022008895874,0.7904486656188965,0.056141823323864054,0.9644567868833336
