spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
63ce273b15a4912c34177ab52e0274ecfe78d9c1b1c4f6d0971e0bfba0b32449,63ce273b15a4,logistic-p3-lbfgs-lr0.1-e300-r5-huber-cv,logistic,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:09:17.002221+00:00
f54eedd480723f9c92621396542c1db5d6e67937832ff6113e56c9a484b570b1,f54eedd48072,logistic-p3-lbfgs-lr0.1-e300-r5-huber-cv,logistic,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:13:10.381745+00:00
2d310f2e0f095de361e7fa4afff31f415adea1089102e1d2086668210005ebbd,2d310f2e0f09,logistic-p4-lbfgs-lr0.1-e300-r5-huber-cv,logistic,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:18:44.636959+00:00
dce6c1024c4e4cdc370963d2803820b7bc93481d33eabf2bbec3c2b9d8586708,dce6c1024c4e,logistic-p4-lbfgs-lr0.1-e300-r5-huber-cv,logistic,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T18:43:44.925861+00:00
4105f9d5bb10539faea97f9d20d1a9080298c51aa8752ba0659151c1dfe06eb9,4105f9d5bb10,logistic-p5-lbfgs-lr0.1-e300-r5-huber-cv,logistic,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:00:25.154640+00:00
28ffcec57ae05fe313f5a2430d1eda8ddeb2344cc700b56af36c7830649180c3,28ffcec57ae0,logistic-p5-lbfgs-lr0.1-e300-r5-huber-cv,logistic,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:08:53.562161+00:00
3ec7edf38be415fe5612f40abb0a5d491d20e08fbcb0af628c17445fe15b73ac,3ec7edf38be4,noisy_or-p3-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:22:31.205070+00:00
cc49f87564a3f418424de19ab2b9377bb44d4616abb2b9b71a881decc88a80ff,cc49f87564a3,noisy_or-p3-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:28:31.597849+00:00
887df5fad9d5f0aea0b2640c51354bdeb7254ee5ee39cd3e6a79a88b419a55f4,887df5fad9d5,noisy_or-p4-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:44:34.321951+00:00
a737bea75c6dd9051dacfa075a41fb3d1161c27ae3631b95617553bf5856da04,a737bea75c6d,noisy_or-p4-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T19:52:17.867367+00:00
c4c64111a3bddaf4163d153ff65e733bbc8101d3269fa3403f1d701e5723c527,c4c64111a3bd,noisy_or-p5-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T20:14:06.597131+00:00
4142927ef14b93345846991f714ff49f3d841fe856e936b37dc9d53310768dae,4142927ef14b,noisy_or-p5-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,5,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-25T20:24:28.114067+00:00
3f625673fe7354b9e35dd9545d982e268c8a553282edc678d21ceebcdffec097,3f625673fe73,noisy_or-p3-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,3,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-31T13:28:21.156446+00:00
4e2c55e0cad21c8d4395347db300e2e2593fc0db14f6013c62d2b317b76d109f,4e2c55e0cad2,noisy_or-p4-lbfgs-lr0.1-e300-r5-huber-cv,noisy_or,4,lbfgs,0.1,300,5,huber,aic,best_loss,True,2025-08-31T13:40:05.546114+00:00
