spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
fa9fe577c7c7fd3f2a1932a849a3dd6b604ac4a3e41916aae62800ab4688cff5,fa9fe577c7c7,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:06:20.632746+00:00
1592d1d3a868235ad00a9b9f6f16e83f2e01dd9958ad805064e370a506c8833a,1592d1d3a868,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:07:34.706325+00:00
37d396c2f216787a1e98207a873db6c7fd9802e5f9eb327c3bc2b493584a0e00,37d396c2f216,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:07:57.676084+00:00
65accd4636adf593e7aee8eaabcbeb86e9bb55d999ea2ab1cc6ebf95162d5577,65accd4636ad,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:08:20.703048+00:00
bd806dba80eef3613b5bd5ace52933043b9bbc21fd64f3ea0acea2dc1fea8eba,bd806dba80ee,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:08:37.569808+00:00
d17c634da5f47f087ced6e0e16ef26c85cbf1ff8c1960097d6d9e39d59dc1c31,d17c634da5f4,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:09:15.188958+00:00
bb96a31adfc3ab05d30c3dfeb93fc39955904681a10589bf88adb05b6305800d,bb96a31adfc3,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:10:23.903334+00:00
d84e1ad187327c181f3ed953b48346ddbdb89eb0b87bc8900a2fb363a72531bd,d84e1ad18732,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:11:32.472854+00:00
acada2be0390ccd4c7005791595995e1b51461ce26c90fb63ded093b8a376733,acada2be0390,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:12:42.512091+00:00
0297db21d5bb1a8f343780dd2ad69ba4cf5987ebc453facfcc24cd9c125bbb89,0297db21d5bb,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:13:55.905381+00:00
3269f33e23b9f5d5b391dddce33ce8422fe39807bbc33276fe4269d3d1ecc323,3269f33e23b9,logistic-p3-lbfgs-lr0.005-e300-r10-huber-cv,logistic,3,lbfgs,0.005,300,10,huber,aic,best_loss,True,2025-08-26T14:14:20.044402+00:00
