spec_hash,short_spec_hash,friendly_name,link,params_tying,optimizer,lr,epochs,restarts,loss,primary_metric,selection_rule,cv_enabled,timestamp_first_seen
b2bc382852c0a52f4599c36c4a0dd9df2575bc5911b4b412e753d4a2cb11601b,b2bc382852c0,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:33:36.906899+00:00
e9339d226f3199f0ca1df68eb23eb4655d02f4eba7b39c62bb288a272a57aaac,e9339d226f31,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:40:55.318423+00:00
58d6bc504a9c00ec2fdd9a601f394efb36cf6c8d6034d7e0db7304d6467263b0,58d6bc504a9c,logistic-p3-lbfgs-lr0.005-e300-r5-huber-cv,logistic,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:46:38.860845+00:00
109c17ae40134e0e6805d92f1b77e0f80966f7d1dd1b4f9e0db0a83296a984a3,109c17ae4013,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T20:52:45.000392+00:00
a6c15605e8f42e94e082ac56c8262ecdec3df3948b8b46f1bc6a09adad2842cf,a6c15605e8f4,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:01:22.823708+00:00
c39c91b6398aaa8089d8e279e0e7b559999b0b02a36b615b62665272cda13476,c39c91b6398a,logistic-p4-lbfgs-lr0.005-e300-r5-huber-cv,logistic,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:08:15.181718+00:00
acd4aed999172e7b4a8506db3743318e02ffb3bf3ec1f3a9ed348ede2b53ce8a,acd4aed99917,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:16:14.404123+00:00
dab0208ec1431f95aabb8bdb1f124b97178b5c4e48b5464022b92a96d591e399,dab0208ec143,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:26:35.606339+00:00
2b11565c091e3f9b861316fce26034a9da971f4a6d9ad5f005fd4dec389138b0,2b11565c091e,logistic-p5-lbfgs-lr0.005-e300-r5-huber-cv,logistic,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:34:59.868996+00:00
143d19c6976ea76184f6812bf790306e28ca035a733fbb0a95443074151a5414,143d19c6976e,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:41:04.822675+00:00
3492dd16303918df69c88ec77455d578f6bbfda8a8fb9976a501857b2b489192,3492dd163039,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:48:23.775349+00:00
f82bb9f26fb4ed6be93af91353bfe7a9b11c3557d2e4f7eace2a699501c62413,f82bb9f26fb4,noisy_or-p3-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,3,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:53:25.428597+00:00
16a1722a65bda4d6f25b47e1e988ddd9c3683c80faca08cf652360239d866ed7,16a1722a65bd,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T21:59:53.029116+00:00
a547fd32c317898e5d8314dd0c06d7452e1ed8306506e9fb2e446d0fd6ac3883,a547fd32c317,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:10:38.788703+00:00
9a0a5d7a74ac60ae1cbf53c6cbe7b3a913f55862697218530815f337de087847,9a0a5d7a74ac,noisy_or-p4-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,4,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:17:51.191282+00:00
415bfbb77afde1885dd5cda89f4f66547e598ff2e8c781c0cfcf6d63344aad7d,415bfbb77afd,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:26:54.399925+00:00
12eef4ffaf7fcc1d32513e69454154edd2f618ebc7eb19e1db5a4e5154d1cc5a,12eef4ffaf7f,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:40:43.305598+00:00
b0954263e1e86f6432d809f5733ccc9f17fb8f10ea77623ea492aebb40f5e6a6,b0954263e1e8,noisy_or-p5-lbfgs-lr0.005-e300-r5-huber-cv,noisy_or,5,lbfgs,0.005,300,5,huber,aic,best_loss,True,2025-08-25T22:50:40.567129+00:00
